Date,CIPLA.NS,GOLDBEES.NS,INFY.NS,ITC.NS,MARICO.NS,MARUTI.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS
2022-08-29,1009.11572265625,43.849998474121094,1389.8414306640625,306.7916564941406,515.4393920898438,8751.8408203125,869.621826171875,451.9414367675781,3024.1123046875
2022-08-30,1030.0955810546875,43.900001525878906,1419.5064697265625,313.5918884277344,517.9522094726562,8997.578125,883.2706909179688,469.63629150390625,3099.991943359375
2022-09-01,1014.7698974609375,43.349998474121094,1392.170654296875,310.7543640136719,518.9376831054688,8940.3671875,862.3028564453125,465.4493408203125,3023.291748046875
2022-09-02,1007.4293823242188,43.369998931884766,1381.5218505859375,316.18475341796875,515.9320678710938,8836.4443359375,860.0280151367188,460.3153381347656,3022.037109375
2022-09-05,1017.3986206054688,43.540000915527344,1389.41357421875,321.76190185546875,513.2713623046875,8866.6103515625,874.9132080078125,457.5738830566406,3024.932861328125
2022-09-06,1032.4761962890625,43.5,1383.5184326171875,320.0985107421875,512.926513671875,8805.8818359375,878.02880859375,456.3277587890625,3018.80322265625
2022-09-07,1043.0406494140625,43.40999984741211,1385.943115234375,319.0711669921875,515.143798828125,8703.0009765625,883.9630737304688,444.4647521972656,3040.572509765625
2022-09-08,1047.5540771484375,43.599998474121094,1403.2952880859375,322.78924560546875,514.059814453125,8708.697265625,884.5070190429688,440.8260803222656,3059.928466796875
2022-09-09,1049.785888671875,43.65999984741211,1437.28662109375,323.3763122558594,514.1090087890625,8862.5986328125,880.254150390625,444.51458740234375,3106.266845703125
2022-09-12,1056.1839599609375,43.599998474121094,1460.6287841796875,323.7677001953125,514.7002563476562,8844.419921875,877.9793090820312,449.5987243652344,3130.69091796875
2022-09-13,1050.381103515625,43.5,1468.948486328125,327.1922607421875,515.7349853515625,8843.2802734375,880.4025268554688,455.3807067871094,3117.561767578125
2022-09-14,1051.422607421875,43.18000030517578,1402.8199462890625,328.1217956542969,526.4271850585938,8883.6015625,874.0725708007812,448.8012390136719,3012.38330078125
2022-09-15,1024.987060546875,43.04999923706055,1362.3155517578125,326.89874267578125,516.0799560546875,9123.8896484375,864.7260131835938,445.8603820800781,2996.888916015625
2022-09-16,1035.10498046875,42.2599983215332,1309.30810546875,324.1590881347656,501.2489013671875,9103.9775390625,858.5444946289062,431.1562194824219,2904.5498046875
2022-09-19,1027.962890625,42.34000015258789,1321.9063720703125,328.3664245605469,504.697998046875,9194.326171875,865.2699584960938,424.1281433105469,2923.9541015625
2022-09-20,1083.512451171875,42.4900016784668,1320.2423095703125,328.75775146484375,519.5782470703125,9214.1396484375,901.9638061523438,432.9007873535156,2935.05615234375
2022-09-21,1061.78857421875,42.70000076293945,1309.4981689453125,333.6011047363281,527.5111083984375,9161.6845703125,895.3865966796875,426.3212890625,2897.309326171875
2022-09-22,1053.35693359375,42.9900016784668,1300.6556396484375,337.6127014160156,541.4552612304688,9314.1982421875,898.0570068359375,430.8571472167969,2903.294921875
2022-09-23,1059.507080078125,42.81999969482422,1298.278564453125,338.9336242675781,535.0498046875,9256.34375,911.0135498046875,421.7854309082031,2878.822265625
2022-09-26,1057.0767822265625,42.63999938964844,1312.3505859375,325.43109130859375,518.5927734375,8752.583984375,890.8369750976562,396.26495361328125,2890.744873046875
2022-09-27,1089.86083984375,42.41999816894531,1324.996337890625,327.632568359375,528.6444702148438,8692.2509765625,887.3258666992188,397.5609130859375,2912.9970703125
2022-09-28,1088.3233642578125,42.29999923706055,1326.08984375,317.94598388671875,539.4351196289062,8645.392578125,907.7991333007812,397.8599853515625,2930.56689453125
2022-09-29,1106.8729248046875,42.900001525878906,1329.845458984375,325.871337890625,530.5660400390625,8544.4423828125,920.5084228515625,401.0002136230469,2893.54443359375
2022-09-30,1105.9801025390625,43.15999984741211,1343.9173583984375,325.0397033691406,530.0240478515625,8745.84765625,938.2619018554688,403.3428955078125,2900.543701171875
2022-10-03,1121.653076171875,43.13999938964844,1325.1865234375,317.4078063964844,521.7955322265625,8467.318359375,934.1573486328125,396.41448974609375,2881.62158203125
2022-10-04,1135.4412841796875,44.04999923706055,1359.0828857421875,325.6756896972656,518.4449462890625,8609.48046875,934.206787109375,406.63262939453125,2984.145263671875
2022-10-06,1125.3232421875,44.279998779296875,1383.566162109375,329.3937683105469,517.4595336914062,8621.8642578125,943.4544677734375,412.8133850097656,2994.572021484375
2022-10-07,1121.405029296875,44.4900016784668,1379.810302734375,326.89874267578125,513.71484375,8697.25390625,944.6907958984375,410.86944580078125,2958.80419921875
2022-10-10,1109.8487548828125,43.72999954223633,1390.6971435546875,320.783447265625,507.358642578125,8779.7783203125,935.6903686523438,394.71978759765625,3010.597412109375
2022-10-11,1101.169189453125,43.41999816894531,1353.7581787109375,319.266845703125,499.47509765625,8603.1904296875,934.4046020507812,392.12786865234375,2963.29345703125
2022-10-12,1099.5323486328125,43.59000015258789,1358.417236328125,322.9849548339844,501.0025329589844,8605.6162109375,945.0863647460938,395.3179016113281,2993.413330078125
2022-10-13,1094.7711181640625,43.689998626708984,1350.0501708984375,321.5661926269531,508.0484924316406,8568.912109375,957.795654296875,397.76031494140625,2995.875244140625
2022-10-14,1099.9788818359375,43.2599983215332,1401.7264404296875,324.94183349609375,504.05743408203125,8536.962890625,965.6090698242188,395.01885986328125,2991.86865234375
2022-10-17,1099.23486328125,43.2400016784668,1416.654052734375,325.088623046875,506.4718017578125,8642.4697265625,969.2686157226562,394.86932373046875,3011.806884765625
2022-10-18,1116.79248046875,43.119998931884766,1429.7276611328125,332.965087890625,508.3441467285156,8725.2412109375,967.6366577148438,402.9939880371094,3043.69873046875
2022-10-19,1112.973388671875,43.189998626708984,1412.3753662109375,338.88470458984375,509.4774169921875,8638.0615234375,966.2025756835938,397.8101501464844,3021.582763671875
2022-10-20,1127.6544189453125,43.040000915527344,1427.0655517578125,342.1625061035156,516.2277221679688,8626.2236328125,969.6146850585938,396.86309814453125,3055.89404296875
2022-10-21,1125.620849609375,42.72999954223633,1426.6851806640625,338.1508483886719,511.5961608886719,8622.1611328125,966.9938354492188,396.813232421875,3036.63330078125
2022-10-24,1137.673095703125,43.47999954223633,1443.1815185546875,340.2055969238281,512.285888671875,8683.732421875,976.19189453125,400.35223388671875,3060.15283203125
2022-10-25,1146.6007080078125,43.16999816894531,1451.2159423828125,338.83575439453125,508.88616943359375,8921.048828125,980.692138671875,403.2930603027344,3060.5400390625
